,open,high,low,close,volume
2023-04-24 13:45:00-04:00,177.43,177.45,177.325,177.42,40328
2023-04-24 13:50:00-04:00,177.42,177.55,177.42,177.5301,62250
2023-04-24 13:55:00-04:00,177.53,177.59,177.495,177.55,39231
2023-04-24 14:00:00-04:00,177.55,177.6,177.5,177.52,60831
2023-04-24 14:05:00-04:00,177.52,177.525,177.31,177.31,129642
2023-04-24 14:10:00-04:00,177.3,177.34,177.235,177.24,70780
2023-04-24 14:15:00-04:00,177.25,177.32,177.145,177.21,154687
2023-04-24 14:20:00-04:00,177.2,177.26,177.15,177.15,50504
2023-04-24 14:25:00-04:00,177.14,177.23,177.1,177.195,50476
2023-04-24 14:30:00-04:00,177.21,177.24,177.08,177.14,63670
2023-04-24 14:35:00-04:00,177.14,177.19,177.06,177.065,43708
2023-04-24 14:40:00-04:00,177.06,177.14,177.04,177.14,54684
2023-04-24 14:45:00-04:00,177.13,177.17,177.055,177.1605,51054
2023-04-24 14:50:00-04:00,177.16,177.235,177.14,177.19,55479
2023-04-24 14:55:00-04:00,177.18,177.21,177.15,177.2,37074
2023-04-24 15:00:00-04:00,177.21,177.29,177.21,177.27,162943
2023-04-24 15:05:00-04:00,177.261,177.33,177.18,177.32,69194
2023-04-24 15:10:00-04:00,177.32,177.47,177.29,177.43,117641
2023-04-24 15:15:00-04:00,177.42,177.43,177.1901,177.2999,215341
2023-04-24 15:20:00-04:00,177.3,177.36,177.245,177.29,299973
2023-04-24 15:25:00-04:00,177.3,177.38,177.25,177.31,104389
2023-04-24 15:30:00-04:00,177.3,177.39,177.29,177.34,70713
2023-04-24 15:35:00-04:00,177.34,177.36,177.205,177.27,107808
2023-04-24 15:40:00-04:00,177.26,177.345,177.22,177.25,160633
2023-04-24 15:45:00-04:00,177.26,177.47,177.26,177.45,245945
2023-04-24 15:50:00-04:00,177.44,177.45,177.28,177.325,465553
2023-04-24 15:55:00-04:00,177.33,177.48,177.28,177.43,956741
2023-04-25 09:30:00-04:00,175.63,175.94,175.41,175.74,687769
2023-04-25 09:35:00-04:00,175.73,175.86,175.46,175.52,345954
2023-04-25 09:40:00-04:00,175.51,175.76,175.29,175.6,487319
2023-04-25 09:45:00-04:00,175.62,175.63,174.84,174.96,714061
2023-04-25 09:50:00-04:00,174.97,175.45,174.84,175.41,673036
2023-04-25 09:55:00-04:00,175.38,175.52,175.33,175.3302,252980
2023-04-25 10:00:00-04:00,175.33,175.78,175.25,175.45,509569
2023-04-25 10:05:00-04:00,175.46,175.72,175.32,175.33,179026
2023-04-25 10:10:00-04:00,175.33,175.34,174.71,175.05,490724
2023-04-25 10:15:00-04:00,175.04,175.14,174.91,175.04,192224
2023-04-25 10:20:00-04:00,175.04,175.095,174.74,174.75,249604
2023-04-25 10:25:00-04:00,174.76,175.02,174.745,174.87,337231
2023-04-25 10:30:00-04:00,174.88,174.97,174.64,174.7,251100
2023-04-25 10:35:00-04:00,174.695,174.77,174.52,174.58,248756
2023-04-25 10:40:00-04:00,174.58,174.66,174.445,174.5,166592
2023-04-25 10:45:00-04:00,174.51,174.86,174.405,174.85,269639
2023-04-25 10:50:00-04:00,174.86,175.04,174.8,174.85,146113
2023-04-25 10:55:00-04:00,174.84,175.065,174.84,175.06,222756
2023-04-25 11:00:00-04:00,175.055,175.14,174.91,175.02,184304
2023-04-25 11:05:00-04:00,175.02,175.21,174.98,175.19,78934
2023-04-25 11:10:00-04:00,175.19,175.4,175.15,175.33,98544
2023-04-25 11:15:00-04:00,175.33,175.35,175.235,175.34,89354
2023-04-25 11:20:00-04:00,175.34,175.42,175.1,175.115,241573
2023-04-25 11:25:00-04:00,175.105,175.25,175.09,175.13,85823
2023-04-25 11:30:00-04:00,175.12,175.12,174.7975,174.88,196225
2023-04-25 11:35:00-04:00,174.89,174.94,174.8,174.85,172167
2023-04-25 11:40:00-04:00,174.83,174.89,174.67,174.82,120349
2023-04-25 11:45:00-04:00,174.82,174.89,174.76,174.83,88908
2023-04-25 11:50:00-04:00,174.82,174.87,174.63,174.65,138013
2023-04-25 11:55:00-04:00,174.66,174.73,174.535,174.55,150731
2023-04-25 12:00:00-04:00,174.55,174.7,174.51,174.55,193157
2023-04-25 12:05:00-04:00,174.55,174.68,174.55,174.68,116729
2023-04-25 12:10:00-04:00,174.69,174.7,174.521,174.57,312997
2023-04-25 12:15:00-04:00,174.56,174.77,174.53,174.73,227109
2023-04-25 12:20:00-04:00,174.73,174.805,174.58,174.58,135581
2023-04-25 12:25:00-04:00,174.57,174.615,174.44,174.475,144391
2023-04-25 12:30:00-04:00,174.47,174.4963,174.38,174.42,210645
2023-04-25 12:35:00-04:00,174.43,174.49,174.35,174.38,106181
2023-04-25 12:40:00-04:00,174.38,174.63,174.38,174.51,98922
2023-04-25 12:45:00-04:00,174.51,174.52,174.31,174.3164,96119
2023-04-25 12:50:00-04:00,174.31,174.3799,174.16,174.19,239833
2023-04-25 12:55:00-04:00,174.18,174.265,174.15,174.18,103646
2023-04-25 13:00:00-04:00,174.1799,174.36,174.15,174.29,145317
2023-04-25 13:05:00-04:00,174.285,174.285,173.98,173.98,189553
2023-04-25 13:10:00-04:00,173.99,174.0799,173.685,173.685,314099
2023-04-25 13:15:00-04:00,173.68,173.72,173.16,173.48,636496
2023-04-25 13:20:00-04:00,173.48,173.5862,173.23,173.315,480074
2023-04-25 13:25:00-04:00,173.31,173.53,173.27,173.51,223744
2023-04-25 13:30:00-04:00,173.5,173.55,173.31,173.43,218986
2023-04-25 13:35:00-04:00,173.44,173.63,173.44,173.54,224038
2023-04-25 13:40:00-04:00,173.52,173.55,173.36,173.46,258758
2023-04-25 13:45:00-04:00,173.465,173.53,173.24,173.33,167209
2023-04-25 13:50:00-04:00,173.34,173.38,173.23,173.33,200960
2023-04-25 13:55:00-04:00,173.33,173.5,173.315,173.39,107506
2023-04-25 14:00:00-04:00,173.39,173.5,173.21,173.24,193912
2023-04-25 14:05:00-04:00,173.24,173.47,173.23,173.26,243322
2023-04-25 14:10:00-04:00,173.26,173.445,173.26,173.39,252027
2023-04-25 14:15:00-04:00,173.395,173.52,173.3,173.39,243600
2023-04-25 14:20:00-04:00,173.37,173.51,173.3,173.46,192373
2023-04-25 14:25:00-04:00,173.46,173.6945,173.46,173.69,235229
2023-04-25 14:30:00-04:00,173.68,173.75,173.62,173.67,218098
2023-04-25 14:35:00-04:00,173.67,173.79,173.62,173.75,271555
2023-04-25 14:40:00-04:00,173.75,173.755,173.32,173.34,199111
2023-04-25 14:45:00-04:00,173.33,173.505,173.275,173.49,134346
2023-04-25 14:50:00-04:00,173.49,173.56,173.33,173.34,124739
2023-04-25 14:55:00-04:00,173.34,173.4,173.27,173.32,92135
2023-04-25 15:00:00-04:00,173.32,173.43,173.19,173.21,113998
2023-04-25 15:05:00-04:00,173.22,173.52,173.2199,173.41,146986
2023-04-25 15:10:00-04:00,173.41,173.47,173.315,173.39,104293
2023-04-25 15:15:00-04:00,173.4,173.545,173.39,173.505,258364
2023-04-25 15:20:00-04:00,173.5,173.7,173.49,173.61,244274
2023-04-25 15:25:00-04:00,173.62,173.655,173.35,173.41,139535
2023-04-25 15:30:00-04:00,173.4,173.585,173.37,173.37,183331
2023-04-25 15:35:00-04:00,173.36,173.47,173.2986,173.32,193774
2023-04-25 15:40:00-04:00,173.32,173.38,173.11,173.175,403678
2023-04-25 15:45:00-04:00,173.17,173.37,173.11,173.28,413567
2023-04-25 15:50:00-04:00,173.28,173.35,173.07,173.12,594792
2023-04-25 15:55:00-04:00,173.13,173.21,173.01,173.07,1391488
2023-04-26 09:30:00-04:00,172.23,173.215,172.17,173.025,860722
2023-04-26 09:35:00-04:00,173.03,173.4,172.855,173.2,626142
2023-04-26 09:40:00-04:00,173.2,173.38,173.03,173.0375,404321
2023-04-26 09:45:00-04:00,173.04,173.18,172.76,172.795,476705
2023-04-26 09:50:00-04:00,172.79,173.09,172.2807,172.495,582891
2023-04-26 09:55:00-04:00,172.5,172.61,172.12,172.47,486912
2023-04-26 10:00:00-04:00,172.485,172.86,172.3,172.8,345882
2023-04-26 10:05:00-04:00,172.815,173.065,172.49,172.64,297715
2023-04-26 10:10:00-04:00,172.65,172.8,172.13,172.13,283652
2023-04-26 10:15:00-04:00,172.135,172.26,171.69,171.76,744816
2023-04-26 10:20:00-04:00,171.77,171.985,171.67,171.81,548443
2023-04-26 10:25:00-04:00,171.81,172.235,171.77,172.235,361907
2023-04-26 10:30:00-04:00,172.23,172.455,172.105,172.12,315255
2023-04-26 10:35:00-04:00,172.11,172.23,171.985,172.145,338778
2023-04-26 10:40:00-04:00,172.14,172.2,172.005,172.17,271878
2023-04-26 10:45:00-04:00,172.16,172.19,172.03,172.15,145193
2023-04-26 10:50:00-04:00,172.15,172.41,172.05,172.25,149944
2023-04-26 10:55:00-04:00,172.24,172.67,172.23,172.61,180072
2023-04-26 11:00:00-04:00,172.62,172.77,172.6,172.63,153185
2023-04-26 11:05:00-04:00,172.645,172.9401,172.58,172.875,191793
2023-04-26 11:10:00-04:00,172.88,173.0,172.82,172.96,167106
2023-04-26 11:15:00-04:00,172.98,173.07,172.91,173.0291,124683
2023-04-26 11:20:00-04:00,173.03,173.17,172.865,172.875,146157
2023-04-26 11:25:00-04:00,172.87,172.87,172.65,172.8,169021
2023-04-26 11:30:00-04:00,172.81,173.055,172.8,173.04,97002
2023-04-26 11:35:00-04:00,173.04,173.055,172.65,172.78,239068
2023-04-26 11:40:00-04:00,172.77,173.04,172.74,173.0,104760
2023-04-26 11:45:00-04:00,173.0,173.1967,172.835,172.946,158236
2023-04-26 11:50:00-04:00,172.93,172.96,172.77,172.865,109466
2023-04-26 11:55:00-04:00,172.88,173.07,172.875,172.95,105189
2023-04-26 12:00:00-04:00,172.955,173.26,172.955,173.105,189187
2023-04-26 12:05:00-04:00,173.105,173.28,173.08,173.23,310737
2023-04-26 12:10:00-04:00,173.21,173.25,173.0334,173.14,126500
2023-04-26 12:15:00-04:00,173.145,173.23,172.87,172.9,179942
2023-04-26 12:20:00-04:00,172.9,172.91,172.74,172.9,129077
2023-04-26 12:25:00-04:00,172.905,172.95,172.83,172.89,98975
2023-04-26 12:30:00-04:00,172.895,172.95,172.71,172.73,137326
2023-04-26 12:35:00-04:00,172.72,172.94,172.54,172.915,182181
2023-04-26 12:40:00-04:00,172.91,172.95,172.785,172.93,65447
2023-04-26 12:45:00-04:00,172.93,172.97,172.81,172.95,138613
2023-04-26 12:50:00-04:00,172.95,172.985,172.795,172.9,104010
2023-04-26 12:55:00-04:00,172.89,172.92,172.665,172.745,242907
2023-04-26 13:00:00-04:00,172.745,172.995,172.725,172.96,209824
2023-04-26 13:05:00-04:00,172.9575,172.98,172.68,172.78,167313
2023-04-26 13:10:00-04:00,172.785,172.84,172.72,172.82,46803
2023-04-26 13:15:00-04:00,172.83,172.8375,172.58,172.69,135313
2023-04-26 13:20:00-04:00,172.68,172.68,172.31,172.345,194434
2023-04-26 13:25:00-04:00,172.335,172.53,172.325,172.53,96891
2023-04-26 13:30:00-04:00,172.53,172.58,172.43,172.56,107444
2023-04-26 13:35:00-04:00,172.56,172.67,172.515,172.6,418791
2023-04-26 13:40:00-04:00,172.6,172.69,172.495,172.59,346483
2023-04-26 13:45:00-04:00,172.59,172.61,172.22,172.28,125202
2023-04-26 13:50:00-04:00,172.285,172.3,172.005,172.17,131478
2023-04-26 13:55:00-04:00,172.16,172.2,171.97,171.995,221469
2023-04-26 14:00:00-04:00,172.005,172.06,171.86,171.955,189244
2023-04-26 14:05:00-04:00,171.96,171.974,171.75,171.775,126467
2023-04-26 14:10:00-04:00,171.775,171.98,171.71,171.95,219817
2023-04-26 14:15:00-04:00,171.96,171.96,171.77,171.78,190219
2023-04-26 14:20:00-04:00,171.79,171.98,171.675,171.97,173332
2023-04-26 14:25:00-04:00,171.97,172.17,171.96,172.14,121858
2023-04-26 14:30:00-04:00,172.13,172.14,171.92,171.94,126580
2023-04-26 14:35:00-04:00,171.95,171.95,171.6699,171.685,401473
2023-04-26 14:40:00-04:00,171.68,171.705,171.29,171.34,397233
2023-04-26 14:45:00-04:00,171.345,171.46,171.23,171.39,223042
2023-04-26 14:50:00-04:00,171.385,171.44,171.125,171.215,283931
2023-04-26 14:55:00-04:00,171.215,171.49,171.17,171.47,155175
2023-04-26 15:00:00-04:00,171.47,171.47,171.2,171.225,174403
2023-04-26 15:05:00-04:00,171.22,171.37,171.22,171.28,138976
2023-04-26 15:10:00-04:00,171.28,171.625,171.25,171.53,217011
2023-04-26 15:15:00-04:00,171.53,171.54,171.26,171.285,165547
2023-04-26 15:20:00-04:00,171.29,171.38,171.16,171.3,229236
2023-04-26 15:25:00-04:00,171.28,171.46,171.24,171.42,310135
2023-04-26 15:30:00-04:00,171.42,171.45,171.15,171.17,313763
2023-04-26 15:35:00-04:00,171.155,171.21,171.04,171.105,271634
2023-04-26 15:40:00-04:00,171.11,171.17,171.055,171.135,755037
2023-04-26 15:45:00-04:00,171.14,171.23,171.05,171.165,312232
2023-04-26 15:50:00-04:00,171.16,171.4,171.0,171.365,597114
2023-04-26 15:55:00-04:00,171.37,171.73,171.37,171.44,2003534
2023-04-27 09:30:00-04:00,172.03,172.53,171.88,172.04,806480
2023-04-27 09:35:00-04:00,172.05,172.19,171.76,171.77,1096627
2023-04-27 09:40:00-04:00,171.76,172.0,171.52,171.695,528941
2023-04-27 09:45:00-04:00,171.73,171.93,171.605,171.8925,552085
2023-04-27 09:50:00-04:00,171.91,172.22,171.91,172.08,383911
2023-04-27 09:55:00-04:00,172.09,172.475,172.07,172.42,412802
2023-04-27 10:00:00-04:00,172.43,172.59,172.29,172.3901,692353
2023-04-27 10:05:00-04:00,172.4,172.46,172.11,172.15,305826
2023-04-27 10:10:00-04:00,172.15,172.56,172.075,172.555,329179
2023-04-27 10:15:00-04:00,172.55,172.62,172.18,172.23,612854
2023-04-27 10:20:00-04:00,172.22,172.22,171.84,171.99,367658
2023-04-27 10:25:00-04:00,171.9917,172.1,171.83,172.1,224253
2023-04-27 10:30:00-04:00,172.11,172.23,171.91,172.03,239929
2023-04-27 10:35:00-04:00,172.02,172.215,171.97,172.1,320848
2023-04-27 10:40:00-04:00,172.09,172.09,171.63,171.81,254732
2023-04-27 10:45:00-04:00,171.79,171.86,171.66,171.86,167864
2023-04-27 10:50:00-04:00,171.85,171.88,171.425,171.6,209752
2023-04-27 10:55:00-04:00,171.59,171.59,171.265,171.515,368051
2023-04-27 11:00:00-04:00,171.52,171.59,171.26,171.26,285524
2023-04-27 11:05:00-04:00,171.27,171.32,171.05,171.23,274121
2023-04-27 11:10:00-04:00,171.24,171.31,170.94,171.2,122662
2023-04-27 11:15:00-04:00,171.2,171.21,171.01,171.15,129153
2023-04-27 11:20:00-04:00,171.16,171.78,171.12,171.74,884609
2023-04-27 11:25:00-04:00,171.73,172.1499,171.73,172.05,520240
2023-04-27 11:30:00-04:00,172.06,172.32,172.05,172.12,455423
2023-04-27 11:35:00-04:00,172.13,172.14,171.93,171.98,169633
2023-04-27 11:40:00-04:00,171.98,172.17,171.91,172.06,154495
2023-04-27 11:45:00-04:00,172.07,172.24,172.03,172.24,163007
2023-04-27 11:50:00-04:00,172.25,172.3,172.18,172.21,147399
2023-04-27 11:55:00-04:00,172.23,172.54,172.23,172.49,325689
2023-04-27 12:00:00-04:00,172.49,172.85,172.47,172.795,711659
2023-04-27 12:05:00-04:00,172.79,172.845,172.64,172.73,251079
2023-04-27 12:10:00-04:00,172.73,172.84,172.71,172.77,204230
2023-04-27 12:15:00-04:00,172.77,172.97,172.77,172.92,323245
2023-04-27 12:20:00-04:00,172.91,172.97,172.79,172.9499,229795
2023-04-27 12:25:00-04:00,172.95,173.03,172.93,172.98,195519
2023-04-27 12:30:00-04:00,172.97,173.01,172.835,172.91,177260
2023-04-27 12:35:00-04:00,172.9,173.02,172.77,172.79,102574
2023-04-27 12:40:00-04:00,172.79,172.81,172.69,172.73,190518
2023-04-27 12:45:00-04:00,172.73,172.79,172.59,172.6,127311
2023-04-27 12:50:00-04:00,172.5925,172.75,172.52,172.53,140428
2023-04-27 12:55:00-04:00,172.53,172.65,172.49,172.63,149894
2023-04-27 13:00:00-04:00,172.64,172.77,172.59,172.69,235134
2023-04-27 13:05:00-04:00,172.69,172.7011,172.525,172.58,106040
2023-04-27 13:10:00-04:00,172.57,172.71,172.57,172.71,60530
2023-04-27 13:15:00-04:00,172.71,172.83,172.6795,172.7,112176
2023-04-27 13:20:00-04:00,172.7009,172.865,172.7009,172.835,88611
2023-04-27 13:25:00-04:00,172.83,172.94,172.78,172.935,134625
2023-04-27 13:30:00-04:00,172.9318,173.125,172.9318,173.09,220498
2023-04-27 13:35:00-04:00,173.0826,173.235,173.04,173.095,237254
2023-04-27 13:40:00-04:00,173.095,173.25,173.08,173.23,122240
2023-04-27 13:45:00-04:00,173.23,173.54,173.23,173.34,268253
2023-04-27 13:50:00-04:00,173.35,173.51,173.35,173.43,244999
2023-04-27 13:55:00-04:00,173.42,173.42,173.27,173.31,235953
2023-04-27 14:00:00-04:00,173.31,173.4,173.28,173.39,185279
2023-04-27 14:05:00-04:00,173.38,173.38,173.21,173.23,192641
2023-04-27 14:10:00-04:00,173.22,173.37,173.22,173.325,123557
2023-04-27 14:15:00-04:00,173.32,173.505,173.315,173.5,194574
2023-04-27 14:20:00-04:00,173.5,173.505,173.33,173.395,153714
2023-04-27 14:25:00-04:00,173.395,173.53,173.375,173.485,326140
2023-04-27 14:30:00-04:00,173.49,173.6183,173.44,173.55,212130
2023-04-27 14:35:00-04:00,173.55,173.595,173.32,173.46,297687
2023-04-27 14:40:00-04:00,173.47,173.6,173.4,173.575,270124
2023-04-27 14:45:00-04:00,173.575,173.61,173.49,173.53,151653
2023-04-27 14:50:00-04:00,173.54,173.61,173.505,173.575,294891
2023-04-27 14:55:00-04:00,173.57,173.73,173.56,173.72,177467
2023-04-27 15:00:00-04:00,173.71,173.855,173.65,173.82,246720
2023-04-27 15:05:00-04:00,173.83,173.83,173.7,173.7,133383
2023-04-27 15:10:00-04:00,173.71,173.71,173.545,173.61,240334
2023-04-27 15:15:00-04:00,173.61,173.73,173.61,173.65,224628
2023-04-27 15:20:00-04:00,173.65,173.785,173.62,173.71,274724
2023-04-27 15:25:00-04:00,173.7,173.75,173.595,173.615,237640
2023-04-27 15:30:00-04:00,173.615,173.73,173.58,173.63,310642
2023-04-27 15:35:00-04:00,173.63,173.65,173.46,173.52,337206
2023-04-27 15:40:00-04:00,173.52,173.63,173.5,173.55,240775
2023-04-27 15:45:00-04:00,173.55,173.64,173.485,173.52,723686
2023-04-27 15:50:00-04:00,173.52,173.735,173.46,173.525,573726
2023-04-27 15:55:00-04:00,173.52,173.73,173.435,173.66,1532064
2023-04-28 09:30:00-04:00,173.29,173.69,173.18,173.58,677491
2023-04-28 09:35:00-04:00,173.58,173.93,173.55,173.76,590106
2023-04-28 09:40:00-04:00,173.77,173.88,173.59,173.76,380821
2023-04-28 09:45:00-04:00,173.76,174.43,173.73,174.31,1235217
2023-04-28 09:50:00-04:00,174.31,174.53,174.29,174.48,283864
2023-04-28 09:55:00-04:00,174.46,174.58,174.0604,174.15,481176
2023-04-28 10:00:00-04:00,174.18,174.59,174.09,174.54,270273
2023-04-28 10:05:00-04:00,174.55,175.16,174.49,175.05,848483
2023-04-28 10:10:00-04:00,175.05,175.34,175.02,175.3,422163
2023-04-28 10:15:00-04:00,175.3,175.49,175.12,175.34,556085
2023-04-28 10:20:00-04:00,175.35,175.42,175.1908,175.42,472135
2023-04-28 10:25:00-04:00,175.42,175.52,175.23,175.315,516368
2023-04-28 10:30:00-04:00,175.32,175.49,175.04,175.2212,383388
2023-04-28 10:35:00-04:00,175.2204,175.25,174.4,174.715,789833
2023-04-28 10:40:00-04:00,174.72,175.05,174.55,174.98,276539
2023-04-28 10:45:00-04:00,175.0,175.455,174.8512,175.415,248436
2023-04-28 10:50:00-04:00,175.41,175.62,175.365,175.48,169177
2023-04-28 10:55:00-04:00,175.48,175.49,174.54,174.76,379424
2023-04-28 11:00:00-04:00,174.77,174.78,174.09,174.22,399833
2023-04-28 11:05:00-04:00,174.24,174.86,174.21,174.84,274596
2023-04-28 11:10:00-04:00,174.85,175.05,174.825,174.98,163921
2023-04-28 11:15:00-04:00,174.96,175.38,174.92,175.33,271444
2023-04-28 11:20:00-04:00,175.35,175.425,175.23,175.25,148734
2023-04-28 11:25:00-04:00,175.25,175.415,175.24,175.35,111246
2023-04-28 11:30:00-04:00,175.36,175.605,175.36,175.41,245995
2023-04-28 11:35:00-04:00,175.4,175.47,175.22,175.31,156856
2023-04-28 11:40:00-04:00,175.31,175.46,175.25,175.3,160704
2023-04-28 11:45:00-04:00,175.3,175.55,175.26,175.485,223966
2023-04-28 11:50:00-04:00,175.48,175.57,175.37,175.38,136769
2023-04-28 11:55:00-04:00,175.37,175.53,175.335,175.47,137036
2023-04-28 12:00:00-04:00,175.48,175.6,175.385,175.44,122095
2023-04-28 12:05:00-04:00,175.435,175.61,175.43,175.48,116057
2023-04-28 12:10:00-04:00,175.48,175.64,175.48,175.59,96621
2023-04-28 12:15:00-04:00,175.59,175.59,175.332,175.4,123244
2023-04-28 12:20:00-04:00,175.42,175.535,175.28,175.44,140298
2023-04-28 12:25:00-04:00,175.44,175.44,175.29,175.39,111796
2023-04-28 12:30:00-04:00,175.39,175.545,175.375,175.4,102899
2023-04-28 12:35:00-04:00,175.4,175.525,175.375,175.52,118169
2023-04-28 12:40:00-04:00,175.52,175.64,175.4,175.62,88810
2023-04-28 12:45:00-04:00,175.62,175.66,175.51,175.65,98053
2023-04-28 12:50:00-04:00,175.66,175.66,175.5,175.6,91122
2023-04-28 12:55:00-04:00,175.6,175.825,175.57,175.78,283930
2023-04-28 13:00:00-04:00,175.78,175.81,175.44,175.65,255760
2023-04-28 13:05:00-04:00,175.6445,175.73,175.57,175.58,70170
2023-04-28 13:10:00-04:00,175.575,175.66,175.51,175.64,145708
2023-04-28 13:15:00-04:00,175.64,175.66,175.43,175.46,96558
2023-04-28 13:20:00-04:00,175.47,175.62,175.445,175.48,131834
2023-04-28 13:25:00-04:00,175.49,175.63,175.45,175.605,91574
2023-04-28 13:30:00-04:00,175.61,175.73,175.55,175.59,106624
2023-04-28 13:35:00-04:00,175.58,175.63,175.33,175.525,217729
2023-04-28 13:40:00-04:00,175.525,175.63,175.39,175.42,154854
2023-04-28 13:45:00-04:00,175.43,175.51,175.4,175.42,126318
2023-04-28 13:50:00-04:00,175.41,175.46,175.21,175.31,249009
2023-04-28 13:55:00-04:00,175.31,175.31,175.17,175.28,121866
2023-04-28 14:00:00-04:00,175.27,175.605,175.265,175.53,158492
2023-04-28 14:05:00-04:00,175.55,175.56,175.36,175.41,88871
2023-04-28 14:10:00-04:00,175.4117,175.4117,175.2,175.27,168021
2023-04-28 14:15:00-04:00,175.25,175.39,175.22,175.31,207652
2023-04-28 14:20:00-04:00,175.31,175.39,175.08,175.13,214647
2023-04-28 14:25:00-04:00,175.13,175.13,174.925,175.05,132705
2023-04-28 14:30:00-04:00,175.05,175.17,174.94,175.0913,154501
2023-04-28 14:35:00-04:00,175.08,175.09,174.765,174.8576,265859
2023-04-28 14:40:00-04:00,174.85,175.18,174.8,174.93,252096
2023-04-28 14:45:00-04:00,174.91,175.04,174.84,174.95,186860
2023-04-28 14:50:00-04:00,174.96,175.07,174.885,174.91,133937
2023-04-28 14:55:00-04:00,174.91,175.15,174.87,175.11,219989
2023-04-28 15:00:00-04:00,175.11,175.28,175.07,175.17,215878
2023-04-28 15:05:00-04:00,175.185,175.325,175.11,175.11,365957
2023-04-28 15:10:00-04:00,175.12,175.265,175.09,175.175,199138
2023-04-28 15:15:00-04:00,175.17,175.36,175.13,175.3214,168765
2023-04-28 15:20:00-04:00,175.32,175.33,174.98,175.04,328353
2023-04-28 15:25:00-04:00,175.035,175.11,175.01,175.065,202909
2023-04-28 15:30:00-04:00,175.055,175.195,174.945,174.98,298678
2023-04-28 15:35:00-04:00,174.98,175.15,174.935,175.01,366415
2023-04-28 15:40:00-04:00,175.01,175.185,174.97,175.17,500629
2023-04-28 15:45:00-04:00,175.16,175.29,175.005,175.19,413253
2023-04-28 15:50:00-04:00,175.2,175.275,175.07,175.17,833115
2023-04-28 15:55:00-04:00,175.18,175.4,175.14,175.21,1714302
2023-05-01 09:30:00-04:00,175.0,175.61,174.8,175.6,759828
2023-05-01 09:35:00-04:00,175.59,176.19,175.585,176.18,491529
2023-05-01 09:40:00-04:00,176.18,176.48,175.99,176.09,433586
2023-05-01 09:45:00-04:00,176.09,176.57,176.06,176.295,377766
2023-05-01 09:50:00-04:00,176.305,176.6,176.27,176.38,315130
2023-05-01 09:55:00-04:00,176.36,176.435,176.195,176.31,204502
2023-05-01 10:00:00-04:00,176.31,176.31,175.7601,176.09,333068
2023-05-01 10:05:00-04:00,176.1,176.27,175.97,176.23,287292
2023-05-01 10:10:00-04:00,176.24,176.37,176.11,176.24,254568
2023-05-01 10:15:00-04:00,176.25,176.83,176.19,176.5,396958
2023-05-01 10:20:00-04:00,176.49,176.55,175.89,176.2,248298
2023-05-01 10:25:00-04:00,176.19,176.42,176.15,176.2001,274725
2023-05-01 10:30:00-04:00,176.21,176.54,176.14,176.51,247160
2023-05-01 10:35:00-04:00,176.51,176.76,176.43,176.73,276774
2023-05-01 10:40:00-04:00,176.74,176.9,176.53,176.8,287664
2023-05-01 10:45:00-04:00,176.8,177.34,176.8,177.2,470297
2023-05-01 10:50:00-04:00,177.19,177.2,176.8,176.81,208904
2023-05-01 10:55:00-04:00,176.81,176.97,176.72,176.7401,259890
2023-05-01 11:00:00-04:00,176.75,176.83,176.24,176.37,272706
2023-05-01 11:05:00-04:00,176.35,176.4,176.14,176.21,178123
2023-05-01 11:10:00-04:00,176.2,176.2,175.79,175.84,202170
2023-05-01 11:15:00-04:00,175.85,175.87,175.515,175.72,217360
2023-05-01 11:20:00-04:00,175.73,175.81,175.44,175.46,186328
2023-05-01 11:25:00-04:00,175.45,175.61,175.32,175.56,227155
2023-05-01 11:30:00-04:00,175.55,175.57,175.33,175.435,273046
2023-05-01 11:35:00-04:00,175.435,175.605,175.375,175.54,119296
2023-05-01 11:40:00-04:00,175.53,175.54,175.24,175.49,160296
2023-05-01 11:45:00-04:00,175.5,175.62,175.47,175.56,80130
2023-05-01 11:50:00-04:00,175.56,175.61,175.345,175.6,162248
2023-05-01 11:55:00-04:00,175.59,175.74,175.49,175.71,123671
2023-05-01 12:00:00-04:00,175.71,175.98,175.685,175.98,185343
2023-05-01 12:05:00-04:00,175.97,176.03,175.83,175.99,61313
2023-05-01 12:10:00-04:00,176.01,176.04,175.815,175.87,97074
2023-05-01 12:15:00-04:00,175.86,176.01,175.86,175.99,62510
2023-05-01 12:20:00-04:00,175.99,176.09,175.975,176.04,116334
2023-05-01 12:25:00-04:00,176.04,176.175,176.02,176.09,64709
2023-05-01 12:30:00-04:00,176.09,176.36,176.07,176.305,121203
2023-05-01 12:35:00-04:00,176.315,176.42,176.19,176.32,142169
2023-05-01 12:40:00-04:00,176.32,176.32,176.2,176.205,123740
2023-05-01 12:45:00-04:00,176.2,176.22,176.045,176.1,152399
2023-05-01 12:50:00-04:00,176.1,176.185,176.06,176.09,73403
2023-05-01 12:55:00-04:00,176.085,176.16,176.0,176.03,165478
2023-05-01 13:00:00-04:00,176.03,176.14,175.89,175.97,166685
2023-05-01 13:05:00-04:00,175.98,176.02,175.9,175.92,79559
2023-05-01 13:10:00-04:00,175.9101,176.01,175.85,175.865,65156
2023-05-01 13:15:00-04:00,175.86,175.94,175.6699,175.75,139830
2023-05-01 13:20:00-04:00,175.75,175.88,175.7239,175.82,99698
